Epoch,Step,Total,CE,route
89,20,0.21007168292999268,0.5356711745262146,-0.3255994915962219
89,30,0.32319268584251404,0.6329712867736816,-0.3097786009311676
89,40,0.5042819976806641,0.805565595626831,-0.3012835681438446
90,0,0.22412031888961792,0.5605055093765259,-0.33638519048690796
90,10,0.20026430487632751,0.541816771030426,-0.3415524661540985
90,20,0.34071800112724304,0.6652682423591614,-0.32455024123191833
90,30,0.24813809990882874,0.569172203540802,-0.32103410363197327
90,40,0.39775198698043823,0.6874630451202393,-0.289711058139801
91,0,0.1974371373653412,0.5371561050415039,-0.3397189676761627
91,10,0.2867787182331085,0.598723292350769,-0.3119445741176605
91,20,0.29136478900909424,0.6070539951324463,-0.31568920612335205
91,30,0.3517111539840698,0.6682328581809998,-0.31652170419692993
91,40,0.48099610209465027,0.7840840220451355,-0.30308791995048523
92,0,0.3639475107192993,0.6967447996139526,-0.3327972888946533
92,10,0.2863815128803253,0.6245447397232056,-0.33816322684288025
92,20,0.3101690113544464,0.6387776136398315,-0.32860860228538513
92,30,0.31648293137550354,0.6304690837860107,-0.3139861524105072
92,40,0.40930983424186707,0.7091416120529175,-0.2998317778110504
93,0,0.29299625754356384,0.6247034072875977,-0.3317071497440338
93,10,0.2308310568332672,0.547745943069458,-0.3169148862361908
93,20,0.18095144629478455,0.5277909636497498,-0.3468395173549652
93,30,0.16732433438301086,0.4950680732727051,-0.3277437388896942
93,40,0.2993166744709015,0.6171734929084778,-0.3178568184375763
94,0,0.2904175817966461,0.6262190937995911,-0.33580151200294495
94,10,0.29354992508888245,0.613966703414917,-0.32041677832603455
94,20,0.1633758842945099,0.49810051918029785,-0.33472463488578796
94,30,0.29376477003097534,0.5988538861274719,-0.3050891160964966
94,40,0.42947882413864136,0.7343207597732544,-0.30484193563461304
95,0,0.2527976930141449,0.5884379744529724,-0.3356402814388275
95,10,0.3111567795276642,0.6423133611679077,-0.33115658164024353
95,20,0.31414783000946045,0.6357792615890503,-0.32163143157958984
95,30,0.4159936010837555,0.7186760902404785,-0.302682489156723
95,40,0.38133254647254944,0.7033206820487976,-0.32198813557624817
96,0,0.24072036147117615,0.5692653059959412,-0.328544944524765
96,10,0.27376723289489746,0.605751633644104,-0.33198440074920654
96,20,0.24283799529075623,0.5686596035957336,-0.3258216083049774
96,30,0.1560032069683075,0.5041506886482239,-0.3481474816799164
96,40,0.2891552150249481,0.6237331032752991,-0.33457788825035095
97,0,0.19686272740364075,0.5321246385574341,-0.33526191115379333
97,10,0.23819705843925476,0.555953323841095,-0.3177562654018402
97,20,0.24556440114974976,0.5783352851867676,-0.3327708840370178
97,30,0.41262108087539673,0.7199727296829224,-0.30735164880752563
97,40,0.34106671810150146,0.6694778800010681,-0.32841116189956665
98,0,0.17123943567276,0.5101101398468018,-0.33887070417404175
98,10,0.244055837392807,0.5886218547821045,-0.3445660173892975
98,20,0.2502991855144501,0.589754581451416,-0.33945539593696594
98,30,0.4562367796897888,0.7559362649917603,-0.29969948530197144
98,40,0.49751752614974976,0.799674928188324,-0.3021574020385742
99,0,0.28496190905570984,0.6108469367027283,-0.32588502764701843
99,10,0.32219380140304565,0.6469937562942505,-0.32479995489120483
99,20,0.2650699019432068,0.5881515741348267,-0.3230816721916199
99,30,0.35743793845176697,0.6842011213302612,-0.32676318287849426
99,40,0.579405665397644,0.8674893975257874,-0.2880837619304657
100,0,0.26049578189849854,0.5785377025604248,-0.31804192066192627
100,10,0.4244857132434845,0.7185289859771729,-0.29404327273368835
100,20,0.2612402141094208,0.58791583776474,-0.3266756236553192
100,30,0.47157910466194153,0.7800695896148682,-0.30849048495292664
100,40,0.45383745431900024,0.772883951663971,-0.3190464973449707
101,0,0.2644117772579193,0.5990466475486755,-0.3346348702907562
101,10,0.3395755887031555,0.6663818955421448,-0.32680630683898926
101,20,0.16593295335769653,0.4914446175098419,-0.3255116641521454
101,30,0.27425962686538696,0.5907577872276306,-0.31649816036224365
101,40,0.295853853225708,0.6178025007247925,-0.3219486474990845
102,0,0.1938914954662323,0.5476687550544739,-0.3537772595882416
102,10,0.17786580324172974,0.5123265385627747,-0.3344607353210449
102,20,0.3949204087257385,0.7196224927902222,-0.32470208406448364
102,30,0.27122724056243896,0.6007213592529297,-0.3294941186904907
102,40,0.3359277546405792,0.6308790445327759,-0.29495128989219666
103,0,0.23032289743423462,0.5601735711097717,-0.3298506736755371
103,10,0.36286380887031555,0.6719329357147217,-0.30906912684440613
103,20,0.25179922580718994,0.5794726610183716,-0.32767343521118164
103,30,0.10948196053504944,0.445310115814209,-0.33582815527915955
103,40,0.5219720602035522,0.8238766193389893,-0.3019045889377594
104,0,0.20329275727272034,0.5434116125106812,-0.3401188552379608
104,10,0.35790306329727173,0.6837895512580872,-0.32588648796081543
104,20,0.29088741540908813,0.6127475500106812,-0.321860134601593
104,30,0.37261953949928284,0.6745704412460327,-0.3019509017467499
104,40,0.29555466771125793,0.6161847114562988,-0.3206300437450409
105,0,0.1824423372745514,0.5163557529449463,-0.3339134156703949
105,10,0.3627817630767822,0.6820399165153503,-0.3192581534385681
105,20,0.26187750697135925,0.5980433821678162,-0.3361658751964569
105,30,0.3331969082355499,0.642519474029541,-0.3093225657939911
105,40,0.35628315806388855,0.6790064573287964,-0.32272329926490784
106,0,0.16916143894195557,0.4981163740158081,-0.32895493507385254
106,10,0.2004483938217163,0.5347678065299988,-0.33431941270828247
106,20,0.3006604313850403,0.6228244304656982,-0.32216399908065796
106,30,0.305501252412796,0.6375709772109985,-0.3320697247982025
106,40,0.35918304324150085,0.6897647976875305,-0.33058175444602966
107,0,0.19980844855308533,0.5394268035888672,-0.33961835503578186
107,10,0.007611632347106934,0.3566032350063324,-0.34899160265922546
107,20,0.2373596727848053,0.5726850628852844,-0.3353253901004791
107,30,0.23827865719795227,0.5597903728485107,-0.32151171565055847
107,40,0.43549782037734985,0.7481659054756165,-0.3126680850982666
108,0,0.24136236310005188,0.5589666366577148,-0.31760427355766296
108,10,0.181380957365036,0.5164045095443726,-0.33502355217933655
108,20,0.38011398911476135,0.7075920104980469,-0.3274780213832855
108,30,0.34292301535606384,0.6643378734588623,-0.32141485810279846
108,40,0.37461498379707336,0.7079458832740784,-0.333330899477005
109,0,0.17249330878257751,0.517505943775177,-0.3450126349925995
109,10,0.2652866244316101,0.5937368273735046,-0.32845020294189453
109,20,0.2475108802318573,0.5749008059501648,-0.3273899257183075
109,30,0.3488493263721466,0.6717677116394043,-0.3229183852672577
109,40,0.4414590895175934,0.7390589714050293,-0.2975998818874359
110,0,0.18549156188964844,0.5275103449821472,-0.3420187830924988
110,10,0.28664448857307434,0.6215140223503113,-0.33486953377723694
110,20,0.35381263494491577,0.6694543957710266,-0.31564176082611084
110,30,0.3488381803035736,0.672352135181427,-0.3235139548778534
110,40,0.4385320544242859,0.7549927830696106,-0.3164607286453247
111,0,0.16441446542739868,0.4966262876987457,-0.33221182227134705
111,10,0.2521110475063324,0.5667464733123779,-0.31463542580604553
111,20,0.19779083132743835,0.5357486605644226,-0.33795782923698425
111,30,0.27342307567596436,0.6044322848320007,-0.3310092091560364
111,40,0.24185732007026672,0.5623188018798828,-0.3204614818096161
112,0,0.216587096452713,0.5404123067855835,-0.3238252103328705
112,10,0.15210971236228943,0.502432644367218,-0.3503229320049286
112,20,0.11951395869255066,0.4620227515697479,-0.34250879287719727
112,30,0.22576472163200378,0.558122456073761,-0.3323577344417572
112,40,0.397837370634079,0.7146057486534119,-0.3167683780193329
113,0,0.20025810599327087,0.5424839854240417,-0.3422258794307709
113,10,0.24568918347358704,0.5738116502761841,-0.32812246680259705
113,20,0.24505668878555298,0.5783302783966064,-0.33327358961105347
113,30,0.27840182185173035,0.6074337363243103,-0.32903191447257996
113,40,0.38088738918304443,0.7011617422103882,-0.32027435302734375
114,0,0.36107712984085083,0.6680943369865417,-0.3070172071456909
114,10,0.23029428720474243,0.5633258819580078,-0.3330315947532654
114,20,0.3952110707759857,0.7155733704566956,-0.32036229968070984
114,30,0.3341201841831207,0.6538089513778687,-0.3196887671947479
114,40,0.4567372500896454,0.7703827023506165,-0.31364545226097107
115,0,0.14572450518608093,0.47902190685272217,-0.33329740166664124
115,10,0.1594448983669281,0.49071717262268066,-0.33127227425575256
115,20,0.3690919876098633,0.6884387135505676,-0.31934672594070435
115,30,0.2602563500404358,0.5626150369644165,-0.3023586869239807
115,40,0.3226834833621979,0.6650797128677368,-0.34239622950553894
116,0,0.13806688785552979,0.46950170397758484,-0.33143481612205505
116,10,0.31749674677848816,0.6328031420707703,-0.3153063952922821
116,20,0.316550612449646,0.6502508521080017,-0.3337002396583557
116,30,0.26119258999824524,0.5891493558883667,-0.32795676589012146
116,40,0.29252952337265015,0.6220141649246216,-0.32948464155197144
117,0,0.14419615268707275,0.48211008310317993,-0.3379139304161072
117,10,0.22144505381584167,0.5590118765830994,-0.3375668227672577
117,20,0.16876301169395447,0.5042626857757568,-0.33549967408180237
117,30,0.2215791940689087,0.550308108329773,-0.32872891426086426
117,40,0.15001392364501953,0.501113772392273,-0.3510998487472534
118,0,0.22585266828536987,0.5597368478775024,-0.33388417959213257
118,10,0.20967617630958557,0.5437212586402893,-0.33404508233070374
118,20,0.14790982007980347,0.47533804178237915,-0.3274282217025757
118,30,0.27707281708717346,0.5851305723190308,-0.3080577552318573
118,40,0.2366090714931488,0.5650078058242798,-0.328398734331131
119,0,0.07141721248626709,0.3912373483181,-0.3198201358318329
119,10,0.22649496793746948,0.5534601211547852,-0.3269651532173157
119,20,0.24747249484062195,0.5815987586975098,-0.3341262638568878
119,30,0.28797122836112976,0.613016664981842,-0.3250454366207123
119,40,0.18786892294883728,0.505103588104248,-0.31723466515541077
120,0,0.2479102611541748,0.5678735971450806,-0.31996333599090576
120,10,0.13171261548995972,0.4556126594543457,-0.323900043964386
120,20,0.06052383780479431,0.41033056378364563,-0.3498067259788513
120,30,0.11140251159667969,0.44730788469314575,-0.33590537309646606
120,40,-0.03633871674537659,0.3256857991218567,-0.3620245158672333
121,0,0.03747686743736267,0.3814966678619385,-0.3440198004245758
121,10,-0.021515965461730957,0.327008455991745,-0.34852442145347595
121,20,0.03325721621513367,0.383061945438385,-0.34980472922325134
121,30,-0.056826263666152954,0.3068082928657532,-0.36363455653190613
121,40,-0.13260102272033691,0.2336297631263733,-0.3662307858467102
122,0,0.03699478507041931,0.3821304738521576,-0.3451356887817383
122,10,0.029835939407348633,0.3738667964935303,-0.34403085708618164
122,20,-0.031857192516326904,0.32573971152305603,-0.35759690403938293
122,30,-0.04489406943321228,0.3130049705505371,-0.3578990399837494
122,40,-0.05468335747718811,0.30723434686660767,-0.3619177043437958
123,0,-0.06313720345497131,0.29053109884262085,-0.35366830229759216
123,10,-0.05170634388923645,0.292792946100235,-0.34449928998947144
123,20,-0.13523510098457336,0.22242027521133423,-0.3576553761959076
123,30,-0.10361503064632416,0.24985666573047638,-0.35347169637680054
123,40,-0.13185690343379974,0.22433318197727203,-0.3561900854110718
124,0,-0.09438657760620117,0.26293203234672546,-0.35731860995292664
124,10,-0.1405327469110489,0.2268870323896408,-0.3674197793006897
124,20,-0.08608585596084595,0.2665361166000366,-0.35262197256088257
124,30,-0.1328153759241104,0.21686042845249176,-0.3496758043766022
124,40,-0.12416447699069977,0.24876053631305695,-0.3729250133037567
125,0,-0.12927454710006714,0.2399486005306244,-0.36922314763069153
125,10,-0.0781419575214386,0.2879740595817566,-0.3661160171031952
125,20,-0.12114231288433075,0.24494032561779022,-0.36608263850212097
125,30,-0.1189025342464447,0.24272790551185608,-0.3616304397583008
125,40,-0.11521653831005096,0.2429841011762619,-0.35820063948631287
126,0,-0.08697095513343811,0.266577810049057,-0.3535487651824951
126,10,-0.11254337430000305,0.24854782223701477,-0.3610911965370178
126,20,-0.18824636936187744,0.18994086980819702,-0.37818723917007446
126,30,-0.11098042130470276,0.24817311763763428,-0.35915353894233704
126,40,-0.16666024923324585,0.19438987970352173,-0.3610501289367676
127,0,-0.17542771995067596,0.2081689089536667,-0.38359662890434265
127,10,-0.21228520572185516,0.1557629257440567,-0.36804813146591187
127,20,-0.14065952599048615,0.22318492829799652,-0.36384445428848267
127,30,-0.14604251086711884,0.2280176728963852,-0.37406018376350403
127,40,-0.1388421505689621,0.22510294616222382,-0.3639450967311859
128,0,-0.15704375505447388,0.22637510299682617,-0.38341885805130005
128,10,-0.18954530358314514,0.17355090379714966,-0.3630962073802948
128,20,-0.14153961837291718,0.22068430483341217,-0.36222392320632935
128,30,-0.17661987245082855,0.19140936434268951,-0.36802923679351807
128,40,-0.18872177600860596,0.1884523332118988,-0.37717410922050476
129,0,-0.15334855020046234,0.21055887639522552,-0.36390742659568787
129,10,-0.15085269510746002,0.2153220921754837,-0.3661747872829437
129,20,-0.21242624521255493,0.16866269707679749,-0.3810889422893524
129,30,-0.19089213013648987,0.186687171459198,-0.37757930159568787
129,40,-0.15679049491882324,0.2249281108379364,-0.38171860575675964
130,0,-0.1605849713087082,0.1992378979921341,-0.3598228693008423
130,10,-0.18384698033332825,0.1841745674610138,-0.36802154779434204
130,20,-0.23549148440361023,0.139448881149292,-0.3749403655529022
130,30,-0.15257340669631958,0.2200218141078949,-0.3725952208042145
130,40,-0.20311227440834045,0.16788378357887268,-0.37099605798721313
131,0,-0.23316282033920288,0.14409735798835754,-0.3772601783275604
131,10,-0.2009991854429245,0.17292945086956024,-0.37392863631248474
131,20,-0.19975042343139648,0.162135511636734,-0.3618859350681305
131,30,-0.19337083399295807,0.18208931386470795,-0.375460147857666
131,40,-0.19714996218681335,0.16111549735069275,-0.3582654595375061
132,0,-0.18429484963417053,0.17938300967216492,-0.36367785930633545
132,10,-0.19164255261421204,0.17566406726837158,-0.3673066198825836
132,20,-0.1858671009540558,0.17813503742218018,-0.36400213837623596
132,30,-0.21488067507743835,0.15275192260742188,-0.36763259768486023
132,40,-0.22683201730251312,0.15260933339595795,-0.37944135069847107
133,0,-0.22852203249931335,0.15277627110481262,-0.381298303604126
133,10,-0.1588330715894699,0.20319275557994843,-0.36202582716941833
133,20,-0.2247411161661148,0.14653484523296356,-0.37127596139907837
133,30,-0.19024839997291565,0.17484980821609497,-0.3650982081890106
133,40,-0.25491368770599365,0.11843259632587433,-0.3733462989330292
134,0,-0.23440171778202057,0.13931794464588165,-0.3737196624279022
134,10,-0.21586552262306213,0.16608276963233948,-0.3819482922554016
134,20,-0.21606303751468658,0.1529145985841751,-0.3689776360988617
134,30,-0.1579354852437973,0.2109968513250351,-0.3689323365688324
134,40,-0.20422405004501343,0.1664920151233673,-0.37071606516838074
135,0,-0.20931261777877808,0.17903849482536316,-0.38835111260414124
135,10,-0.24597205221652985,0.12961889803409576,-0.3755909502506256
135,20,-0.2267397940158844,0.14627036452293396,-0.37301015853881836
135,30,-0.2060316801071167,0.16429704427719116,-0.37032872438430786
135,40,-0.22194448113441467,0.1474415361881256,-0.3693860173225403
136,0,-0.2060679793357849,0.17362096905708313,-0.37968894839286804
136,10,-0.21646800637245178,0.14961662888526917,-0.36608463525772095
136,20,-0.2382107675075531,0.1297612190246582,-0.3679719865322113
136,30,-0.2284538596868515,0.15304650366306305,-0.38150036334991455
136,40,-0.2087976634502411,0.16712555289268494,-0.375923216342926
137,0,-0.22351109981536865,0.15742835402488708,-0.38093945384025574
137,10,-0.19053864479064941,0.18630608916282654,-0.37684473395347595
137,20,-0.2186567336320877,0.1496998816728592,-0.3683566153049469
137,30,-0.2357209175825119,0.15449558198451996,-0.39021649956703186
137,40,-0.24392925202846527,0.13545404374599457,-0.37938329577445984
138,0,-0.2196703851222992,0.15419432520866394,-0.37386471033096313
138,10,-0.23032888770103455,0.1417074203491211,-0.37203630805015564
138,20,-0.2701336741447449,0.1289246380329132,-0.3990583121776581
138,30,-0.23464998602867126,0.14494600892066956,-0.3795959949493408
138,40,-0.24747581779956818,0.1340559870004654,-0.38153180480003357
139,0,-0.2378114014863968,0.15552057325839996,-0.39333197474479675
139,10,-0.19532763957977295,0.18537276983261108,-0.38070040941238403
139,20,-0.20141443610191345,0.1792144775390625,-0.38062891364097595
139,30,-0.23307795822620392,0.14527367055416107,-0.378351628780365
139,40,-0.1951822191476822,0.1776202768087387,-0.3728024959564209
140,0,-0.22366639971733093,0.15752819180488586,-0.3811945915222168
140,10,-0.2334805279970169,0.1435273438692093,-0.3770078718662262
140,20,-0.18476369976997375,0.18921077251434326,-0.373974472284317
140,30,-0.21444246172904968,0.16699263453483582,-0.3814350962638855
140,40,-0.1622321456670761,0.20897136628627777,-0.3712035119533539
141,0,-0.2510889172554016,0.1356646567583084,-0.3867535889148712
141,10,-0.2138475924730301,0.14929617941379547,-0.36314377188682556
141,20,-0.1969359666109085,0.17198266088962555,-0.36891862750053406
141,30,-0.17166796326637268,0.1931423544883728,-0.3648103177547455
141,40,-0.23394237458705902,0.13943518698215485,-0.37337756156921387
142,0,-0.25896939635276794,0.11310482025146484,-0.3720742166042328
142,10,-0.23169292509555817,0.15477199852466583,-0.386464923620224
142,20,-0.21253880858421326,0.15380162000656128,-0.36634042859077454
142,30,-0.26402679085731506,0.11621268838644028,-0.38023948669433594
142,40,-0.2627038359642029,0.12568823993206024,-0.38839206099510193
143,0,-0.28320419788360596,0.11860714107751846,-0.4018113315105438
143,10,-0.23208898305892944,0.1467311680316925,-0.37882015109062195
143,20,-0.21153470873832703,0.1784401535987854,-0.3899748623371124
143,30,-0.22858794033527374,0.14826668798923492,-0.37685462832450867
143,40,-0.2545430660247803,0.13013939559459686,-0.38468247652053833
144,0,-0.25849995017051697,0.12382009625434875,-0.3823200464248657
144,10,-0.2841087281703949,0.09556671977043152,-0.3796754479408264
144,20,-0.25970202684402466,0.1253139227628708,-0.38501593470573425
144,30,-0.17609651386737823,0.1922062188386917,-0.36830273270606995
144,40,-0.26046526432037354,0.11710567772388458,-0.3775709271430969
145,0,-0.26343387365341187,0.11915091425180435,-0.3825847804546356
145,10,-0.20370681583881378,0.17077438533306122,-0.374481201171875
145,20,-0.26529139280319214,0.11139939725399017,-0.3766907751560211
145,30,-0.2388802319765091,0.1370626837015152,-0.3759429156780243
145,40,-0.22356022894382477,0.16016383469104767,-0.38372406363487244
146,0,-0.2620183825492859,0.12292967736721039,-0.38494807481765747
146,10,-0.266692578792572,0.1328015923500061,-0.3994941711425781
146,20,-0.2486545443534851,0.1388619840145111,-0.3875165283679962
146,30,-0.19341404736042023,0.17355908453464508,-0.3669731318950653
146,40,-0.25656062364578247,0.12647828459739685,-0.3830389082431793
147,0,-0.23263263702392578,0.15105774998664856,-0.38369038701057434
147,10,-0.2662051022052765,0.1235138475894928,-0.3897189497947693
147,20,-0.25892043113708496,0.11739464104175568,-0.37631508708000183
147,30,-0.2572348713874817,0.11695988476276398,-0.37419477105140686
147,40,-0.23909805715084076,0.12748704850673676,-0.3665851056575775
148,0,-0.2700066566467285,0.11662997305393219,-0.3866366147994995
148,10,-0.26655998826026917,0.1252231001853943,-0.39178308844566345
148,20,-0.23577924072742462,0.1461334377527237,-0.3819126784801483
148,30,-0.24680282175540924,0.12673933804035187,-0.3735421597957611
148,40,-0.2663966715335846,0.11877316236495972,-0.3851698338985443
149,0,-0.2308894693851471,0.13662976026535034,-0.36751922965049744
149,10,-0.20818999409675598,0.17521095275878906,-0.38340094685554504
149,20,-0.26966866850852966,0.10521531105041504,-0.3748839795589447
149,30,-0.2001524418592453,0.1811443716287613,-0.3812968134880066
149,40,-0.27669787406921387,0.1102607250213623,-0.38695859909057617
150,0,-0.24113456904888153,0.1383069008588791,-0.3794414699077606
150,10,-0.2582332193851471,0.12400564551353455,-0.38223886489868164
150,20,-0.2491079717874527,0.13363318145275116,-0.38274115324020386
150,30,-0.27262747287750244,0.11288322508335114,-0.3855106830596924
150,40,-0.2601499557495117,0.12787966430187225,-0.38802963495254517
151,0,-0.21767304837703705,0.1564493626356125,-0.37412241101264954
151,10,-0.2522416114807129,0.12176165729761124,-0.37400326132774353
151,20,-0.27355238795280457,0.1170181855559349,-0.39057058095932007
151,30,-0.26252877712249756,0.12405216693878174,-0.3865809440612793
151,40,-0.2686144709587097,0.12698319554328918,-0.3955976665019989
152,0,-0.2535591423511505,0.13714253902435303,-0.39070168137550354
152,10,-0.2421620488166809,0.13196641206741333,-0.37412846088409424
152,20,-0.256057471036911,0.12402547150850296,-0.3800829350948334
152,30,-0.2544453740119934,0.1295650452375412,-0.3840104341506958
152,40,-0.2848615348339081,0.10332291573286057,-0.38818445801734924
153,0,-0.24811767041683197,0.12767909467220306,-0.37579676508903503
153,10,-0.24608199298381805,0.13834570348262787,-0.3844276964664459
153,20,-0.27546679973602295,0.10298760235309601,-0.37845438718795776
153,30,-0.27816927433013916,0.1133703663945198,-0.39153963327407837
153,40,-0.26653727889060974,0.12112367153167725,-0.387660950422287
154,0,-0.264061838388443,0.12612569332122803,-0.390187531709671
154,10,-0.24749742448329926,0.13358525931835175,-0.381082683801651
154,20,-0.30732837319374084,0.09397942572832108,-0.4013077914714813
154,30,-0.25995656847953796,0.12489926815032959,-0.38485583662986755
154,40,-0.26437368988990784,0.1154232993721962,-0.37979698181152344
155,0,-0.23836778104305267,0.12974487245082855,-0.3681126534938812
155,10,-0.2446659803390503,0.14151108264923096,-0.38617706298828125
155,20,-0.29287615418434143,0.09964483976364136,-0.3925209939479828
155,30,-0.23021826148033142,0.1476900279521942,-0.37790828943252563
155,40,-0.24303242564201355,0.13986501097679138,-0.38289743661880493
156,0,-0.2345210611820221,0.14172595739364624,-0.37624701857566833
156,10,-0.2979605793952942,0.08927983790636063,-0.3872404098510742
156,20,-0.283393919467926,0.1074373871088028,-0.39083132147789
156,30,-0.2674838602542877,0.11348453909158707,-0.3809683918952942
156,40,-0.2929314374923706,0.09077003598213196,-0.38370147347450256
157,0,-0.2984396517276764,0.0936458483338356,-0.3920854926109314
157,10,-0.28128471970558167,0.10321685671806335,-0.384501576423645
157,20,-0.23718270659446716,0.15118086338043213,-0.3883635699748993
157,30,-0.25694990158081055,0.13341864943504333,-0.3903685510158539
157,40,-0.2559572458267212,0.12987035512924194,-0.38582760095596313
158,0,-0.26354050636291504,0.1297464221715927,-0.39328691363334656
158,10,-0.2668493986129761,0.11959023773670197,-0.38643965125083923
158,20,-0.24444352090358734,0.1422296017408371,-0.38667312264442444
158,30,-0.25906771421432495,0.13258056342601776,-0.3916482925415039
158,40,-0.2451491802930832,0.13521046936511993,-0.3803596496582031
159,0,-0.24922838807106018,0.13808193802833557,-0.38731032609939575
159,10,-0.29624083638191223,0.09540029615163803,-0.39164113998413086
159,20,-0.2788093686103821,0.10287333279848099,-0.38168269395828247
159,30,-0.29336702823638916,0.10652132332324982,-0.39988836646080017
159,40,-0.23014329373836517,0.147307351231575,-0.3774506449699402
160,0,-0.25897470116615295,0.12547799944877625,-0.3844527006149292
160,10,-0.25068891048431396,0.1328161209821701,-0.3835050165653229
160,20,-0.2559404969215393,0.12527605891227722,-0.38121655583381653
160,30,-0.27776917815208435,0.11909323185682297,-0.3968624174594879
160,40,-0.2687591314315796,0.12060044705867767,-0.38935956358909607
161,0,-0.2744918167591095,0.11144386976957321,-0.3859356939792633
161,10,-0.2781507074832916,0.10114430636167526,-0.3792950212955475
161,20,-0.2490496039390564,0.14291194081306458,-0.39196154475212097
161,30,-0.2704060673713684,0.12131436169147491,-0.39172041416168213
161,40,-0.25777381658554077,0.12889041006565094,-0.3866642117500305
162,0,-0.2894970774650574,0.10792951285839081,-0.397426575422287
162,10,-0.2645828425884247,0.1226181611418724,-0.3872010111808777
162,20,-0.29392388463020325,0.10346174240112305,-0.3973856270313263
162,30,-0.2663581967353821,0.11792752891778946,-0.38428571820259094
162,40,-0.25294530391693115,0.1349555104970932,-0.38790082931518555
163,0,-0.26293253898620605,0.12412606179714203,-0.3870585858821869
163,10,-0.27140647172927856,0.12014319002628326,-0.391549676656723
163,20,-0.2347213327884674,0.14937534928321838,-0.3840966820716858
163,30,-0.2514876127243042,0.13657410442829132,-0.3880617320537567
163,40,-0.2997157573699951,0.10531686246395111,-0.4050326347351074
164,0,-0.2877257168292999,0.09859221428632736,-0.3863179385662079
164,10,-0.28933727741241455,0.09591279923915863,-0.3852500915527344
164,20,-0.2450072318315506,0.15779151022434235,-0.40279874205589294
164,30,-0.22850051522254944,0.15265777707099915,-0.3811582922935486
164,40,-0.27596810460090637,0.10538080334663391,-0.3813489079475403
165,0,-0.28268834948539734,0.09251024574041367,-0.3751986026763916
165,10,-0.2173953503370285,0.1681891232728958,-0.3855844736099243
165,20,-0.24520789086818695,0.12599514424800873,-0.3712030351161957
165,30,-0.26001209020614624,0.1340511292219162,-0.39406320452690125
165,40,-0.2819777727127075,0.10723808407783508,-0.3892158567905426
166,0,-0.2421361654996872,0.1343357414007187,-0.3764719069004059
166,10,-0.28961703181266785,0.09825814515352249,-0.38787516951560974
166,20,-0.21408209204673767,0.1708076000213623,-0.3848896920681
166,30,-0.27640432119369507,0.11018886417150497,-0.38659319281578064
166,40,-0.2552345097064972,0.1191372275352478,-0.374371737241745
167,0,-0.26524072885513306,0.11930771172046661,-0.38454845547676086
167,10,-0.2649837136268616,0.10753466188907623,-0.3725183606147766
167,20,-0.28615260124206543,0.10606822371482849,-0.3922208249568939
167,30,-0.26932138204574585,0.12561266124248505,-0.3949340283870697
167,40,-0.29116591811180115,0.10752368718385696,-0.3986895978450775
168,0,-0.21973146498203278,0.1635516732931137,-0.3832831382751465
168,10,-0.28581804037094116,0.10491352528333664,-0.3907315731048584
168,20,-0.2757558524608612,0.11887052655220032,-0.3946263790130615
168,30,-0.28618380427360535,0.10293206572532654,-0.3891158699989319
168,40,-0.2635219991207123,0.11629075556993484,-0.37981274724006653
169,0,-0.27060022950172424,0.1104695200920105,-0.38106974959373474
169,10,-0.2585890293121338,0.1327124536037445,-0.3913014829158783
169,20,-0.2664869427680969,0.1264989823102951,-0.39298591017723083
169,30,-0.2536243200302124,0.13067491352558136,-0.38429924845695496
169,40,-0.25232750177383423,0.11931580305099487,-0.3716433048248291
170,0,-0.2650056481361389,0.10845641046762466,-0.373462051153183
170,10,-0.25330397486686707,0.13607430458068848,-0.38937827944755554
170,20,-0.28197169303894043,0.113639697432518,-0.39561137557029724
170,30,-0.24682191014289856,0.14000290632247925,-0.3868248164653778
170,40,-0.2510492205619812,0.12589846551418304,-0.37694767117500305
171,0,-0.2886963188648224,0.09839076548814774,-0.3870870769023895
171,10,-0.2576711177825928,0.12809313833713531,-0.3857642710208893
171,20,-0.27075842022895813,0.11072039604187012,-0.38147881627082825
171,30,-0.26519376039505005,0.11780254542827606,-0.3829962909221649
171,40,-0.2685302495956421,0.12248192727565765,-0.39101216197013855
172,0,-0.26043546199798584,0.12209951132535934,-0.3825349807739258
172,10,-0.28381121158599854,0.10571488738059998,-0.3895260989665985
172,20,-0.30594801902770996,0.08110751211643219,-0.38705554604530334
172,30,-0.2791801989078522,0.11734640598297119,-0.39652660489082336
172,40,-0.24840028584003448,0.1328386515378952,-0.3812389373779297
173,0,-0.2966066002845764,0.09612761437892914,-0.39273419976234436
173,10,-0.2616981863975525,0.11906749755144119,-0.3807656764984131
173,20,-0.3150160312652588,0.0807589590549469,-0.3957749903202057
173,30,-0.29127171635627747,0.09894663095474243,-0.3902183473110199
173,40,-0.24210630357265472,0.14271341264247894,-0.38481971621513367
174,0,-0.2727063000202179,0.11308234184980392,-0.3857886493206024
174,10,-0.2574807405471802,0.13287051022052765,-0.390351265668869
174,20,-0.2859809994697571,0.10490909963846207,-0.39089009165763855
174,30,-0.28650110960006714,0.09827807545661926,-0.3847791850566864
174,40,-0.29067641496658325,0.10222975164651871,-0.39290615916252136
175,0,-0.2857162356376648,0.10464679449796677,-0.39036303758621216
175,10,-0.3001665472984314,0.09803953766822815,-0.39820608496665955
